workerid,proliferate.condition,first_response_value,item,item_number,item_type,length,response,sentence,sentence_id,trial_sequence_total,verb,wh_type,wrong_attempts,verb
4775,Experiment Group,,30,,,short,0.59,舞蹈老师想知道实习生为什么接受歌手赞美了剧作家。,130061,48,接受,adj,,06
4775,Experiment Group,,26,,,short,0.01,制片人想知道健身教练为什么否认化妆师监视了调酒师。,126031,49,否认,adj,,03
4775,Experiment Group,,,,,,1,教导主任鼓励学生们追求自己的梦想。,900030,50,,,,03
4775,Experiment Group,,15,,,short,0.8,主持人想知道学者为什么抱怨政府官员批评了总统候选人。,115041,51,抱怨,adj,,04
4775,Experiment Group,,,,,,0.93,运动员的姐姐向老师请教了一个问题。,900026,52,,,,02
4775,Experiment Group,,,,,,0.2,助理自己的缺点向指出经理。,900011,53,,,,01
4775,Experiment Group,,,,,,0.78,广告商邀请客户参加在西餐厅举办的宴会。,900028,54,,,,02
4775,Experiment Group,,,,,,0.32,领导自己的烦恼向倾诉朋友。,900009,55,,,,00
4775,Experiment Group,,19,,,short,0.72,经理想知道谁猜和尚夸奖了乞丐。,219131,56,猜,arg,,13
4775,Experiment Group,,23,,,short,0.77,园丁想知道谁接受焊工训斥了清洁工。,223061,57,接受,arg,,06
4775,Experiment Group,,,,,,0.88,装修师傅不想见到吃了汉堡的小女孩。,900024,58,,,,02
4775,Experiment Group,,,,,,0.32,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,900001,59,,,,00
4775,Experiment Group,,32,,,short,0.8,助手想知道军官为什么猜老师出卖了水手。,132131,60,猜,adj,,13
4775,Experiment Group,,29,,,short,0.8,编辑想知道谁重申杂技演员抚养了小女孩。,229101,61,重申,arg,,10
4775,Experiment Group,,,,,,0.81,顾问没注意到端着盘子的阿姨。,900023,62,,,,02
4775,Experiment Group,,20,,,long,0.78,售货员想知道作曲家认为摄影师指责了谁。,220122,63,认为,arg,,12
4775,Experiment Group,,,,,,1,村长不想见买了卡车的村民。,900022,64,,,,02
4779,Experiment Group,,,practice_good,practice_good,,0.7,,,0,,,0,
4779,Experiment Group,,,practice_bad,practice_bad,,0.05,,,0,,,0,
4779,Experiment Group,,,,,,0.49,部长没见过吃了包子的大学生。,900021,1,,,,02
4779,Experiment Group,,,,,,0.94,交警在马路边提醒行人要注意安全。,900029,2,,,,02
4779,Experiment Group,,,,,,0.04,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,900004,3,,,,00
4779,Experiment Group,,,,,,0.97,数学老师指导中学生们如何解决问题。,900031,4,,,,03
4779,Experiment Group,,26,,,long,0.11,制片人想知道健身教练认为化妆师为什么监视了调酒师。,126122,5,认为,adj,,12
4779,Experiment Group,,3,,,long,0.05,经理想知道厨师认同服务员为什么接待了乞丐。,103112,6,认同,adj,,11
4779,Experiment Group,,,,,,0.5,部门经理的好朋友向父母倾诉了自己的烦恼。,900025,7,,,,02
4779,Experiment Group,,16,,,long,0.29,大学生想知道记者透露音乐老师夸赞了谁。,216082,8,透露,arg,,08
4779,Experiment Group,,,,,,0,文艺评论家怀疑编辑可以偷懒教授。,900015,9,,,,01
4779,Experiment Group,,8,,,short,0.35,侦探想知道售货员为什么认为飞行员羞辱了卡车司机。,108121,10,认为,adj,,12
4779,Experiment Group,,,,,,0,端着凉皮为什么的小伙子孙市长向人打听韩村长看到了,900002,11,,,,00
4779,Experiment Group,,,,,,0,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,900007,12,,,,00
4779,Experiment Group,,,,,,0.97,冯阿姨瞧见了背着书包的中学生。,900017,13,,,,01
4779,Experiment Group,,21,,,short,0.23,省长想知道谁认同小报记者采访了税务员。,221111,14,认同,arg,,11
4779,Experiment Group,,17,,,short,0.08,会计想知道谁否认编辑邀请了神父。,217031,15,否认,arg,,03
4779,Experiment Group,,,,,,0.99,保姆想知道老爷爷午饭到底吃了些什么。,900032,16,,,,03
4779,Experiment Group,,,,,,0,队员们自己的优势向隐瞒对手。,900012,17,,,,01
4779,Experiment Group,,30,,,short,0.07,舞蹈老师想知道谁认为歌手赞美了剧作家。,230121,18,认为,arg,,12
4779,Experiment Group,,28,,,long,0.04,法医想知道业务员说罪犯为什么谋害了程序员。,127142,19,说,adj,,14
4779,Experiment Group,,,,,,0.01,助理自己的缺点向指出经理。,900011,20,,,,01
4779,Experiment Group,,,,,,0.03,学生自己的问题向提出老师。,900010,21,,,,01
4779,Experiment Group,,15,,,long,0.18,主持人想知道学者承认政府官员为什么批评了总统候选人。,115052,22,承认,adj,,05
4779,Experiment Group,,10,,,short,0.07,导游想知道外国人为什么说保安袭击了商贩。,110141,23,说,adj,,14
4779,Experiment Group,,,,,,0.51,基金管理员期待顾客可以成功历史学家。,900013,24,,,,01
4779,Experiment Group,,7,,,short,0,村长想知道谁透露电工无视了领导。,207081,25,透露,arg,,08
4779,Experiment Group,,23,,,short,0.05,园丁想知道水管工为什么重申焊工训斥了清洁工。,123101,26,重申,adj,,10
4779,Experiment Group,,,,,,0.15,背着书包的中学生冯阿姨想了解蒋部长瞧见了为什么,900008,27,,,,00
4779,Experiment Group,,1,,,long,0.06,老师想知道学生否认修理工为什么打了快递员。,101032,28,否认,adj,,03
4779,Experiment Group,,,,,,0,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,900006,29,,,,00
4779,Experiment Group,,25,,,short,0.09,美容师想知道房东为什么坚称营养师吓唬了快餐店员。,125021,30,坚称,adj,,02
4779,Experiment Group,,29,,,short,0.14,编辑想知道法务顾问为什么承认杂技演员抚养了小女孩。,129051,31,承认,adj,,05
4779,Experiment Group,,,,,,0.04,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,900005,32,,,,00
4779,Experiment Group,,,,,,0,农业专家相信天文学家可以退休物理学家。,900016,33,,,,01
4779,Experiment Group,,11,,,long,0.31,政客想知道医生说护士推倒了谁。,211142,34,说,arg,,14
4779,Experiment Group,,24,,,long,0.23,仓库管理员想知道采购员认为保险代理人挖苦了谁。,224122,35,认为,arg,,12
4779,Experiment Group,,,,,,0.13,拿着烤肠为什么的小姑娘李经理想要打听陈校长见到了,900003,36,,,,00
4779,Experiment Group,,31,,,short,0.03,心理学家想知道谁坚称保姆讨好了理发师。,231021,37,坚称,arg,,02
4779,Experiment Group,,2,,,long,0.2,法官想知道律师重申警察为什么审问了学生。,102102,38,重申,adj,,10
4779,Experiment Group,,,,,,0.64,装修师傅不想见到吃了汉堡的小女孩。,900024,39,,,,02
4779,Experiment Group,,22,,,short,0.22,顾问想知道谁重申生物学家嘲讽了哲学家。,222101,40,重申,arg,,10
4779,Experiment Group,,,,,,0.98,顾问没注意到端着盘子的阿姨。,900023,41,,,,02
4779,Experiment Group,,14,,,long,0.15,英语老师想知道工程师坚称中学生举报了谁。,214022,42,坚称,arg,,02
4779,Experiment Group,,12,,,long,0.15,包工头想知道和尚认同播音员打伤了谁。,212112,43,认同,arg,,11
4779,Experiment Group,,,,,,0.8,广告商邀请客户参加在西餐厅举办的宴会。,900028,44,,,,02
4779,Experiment Group,,13,,,short,0.3,服务员想知道谁说演说家欺骗了建筑工人。,213141,45,说,arg,,14
4779,Experiment Group,,28,,,long,0.23,丞相想知道皇上透露将军为什么威胁了大臣。,128082,46,透露,adj,,08
4779,Experiment Group,,,,,,0.01,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,900001,47,,,,00
4779,Experiment Group,,,,,,0.97,教导主任鼓励学生们追求自己的梦想。,900030,48,,,,03
4779,Experiment Group,,19,,,long,0.26,经理想知道道士重申和尚夸奖了谁。,219102,49,重申,arg,,10
4779,Experiment Group,,,,,,0.97,外科医生鼓励病人多锻炼身体。,900027,50,,,,02
4779,Experiment Group,,20,,,long,0.15,售货员想知道作曲家承认摄影师指责了谁。,220052,51,承认,arg,,05
4779,Experiment Group,,18,,,short,0.11,船长想知道建筑师为什么认同飞行员责备了经济学家。,118111,52,认同,adj,,11
4779,Experiment Group,,,,,,0.01,国家领导人批准干部可以离职翻译官。,900014,53,,,,01
4779,Experiment Group,,,,,,0.6,校长遇到了扛着箱子的维修员。,900018,54,,,,01
4779,Experiment Group,,,,,,0.69,运动员的姐姐向老师请教了一个问题。,900026,55,,,,02
4779,Experiment Group,,32,,,long,0.31,助手想知道军官否认老师出卖了谁。,232032,56,否认,arg,,03
4779,Experiment Group,,6,,,short,0.28,检察官想知道教练员为什么透露音乐家开除了保镖。,106081,57,透露,adj,,08
4779,Experiment Group,,,,,,0.02,领导自己的烦恼向倾诉朋友。,900009,58,,,,00
4779,Experiment Group,,,,,,0.48,村长不想见买了卡车的村民。,900022,59,,,,02
4779,Experiment Group,,9,,,short,0.29,将军想知道谁承认士兵跟踪了总统。,209051,60,承认,arg,,05
4779,Experiment Group,,4,,,long,0.29,教授想知道工程师坚称秘书为什么批评了运动员。,104022,61,坚称,adj,,02
4779,Experiment Group,,,,,,0.71,魏老师看到了看了报告的研究生。,900019,62,,,,01
4779,Experiment Group,,,,,,0.68,教授认识修了桌子的工人。,900020,63,,,,02
4779,Experiment Group,,5,,,short,0.33,市长想知道议员为什么否认艺术家联系了毒枭。,105031,64,否认,adj,,03
4840,Experiment Group,,,practice_good,practice_good,,0.95,,,0,,,0,
4840,Experiment Group,,,practice_bad,practice_bad,,0,,,0,,,0,
4840,Experiment Group,,20,,,short,0,售货员想知道谁透露摄影师指责了心理医生。,220081,1,透露,arg,,08
4840,Experiment Group,,,,,,0.58,基金管理员期待顾客可以成功历史学家。,900013,2,,,,01
4840,Experiment Group,,12,,,long,0.3,包工头想知道和尚接受播音员打伤了谁。,212062,3,接受,arg,,06
4840,Experiment Group,,,,,,1,交警在马路边提醒行人要注意安全。,900029,4,,,,02
4840,Experiment Group,,21,,,short,0.95,省长想知道药剂师为什么坚称小报记者采访了税务员。,121021,5,坚称,adj,,02
4840,Experiment Group,,,,,,0.89,装修师傅不想见到吃了汉堡的小女孩。,900024,6,,,,02
4840,Experiment Group,,28,,,short,0.35,丞相想知道谁承认将军威胁了大臣。,228051,7,承认,arg,,05
4840,Experiment Group,,,,,,0,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,900001,8,,,,00
4840,Experiment Group,,31,,,long,0.51,心理学家想知道大学生坚称保姆讨好了谁。,231022,9,坚称,arg,,02
4840,Experiment Group,,,,,,1,教导主任鼓励学生们追求自己的梦想。,900030,10,,,,03
4840,Experiment Group,,,,,,0.55,国家领导人批准干部可以离职翻译官。,900014,11,,,,01
4840,Experiment Group,,1,,,long,0,老师想知道学生承认修理工为什么打了快递员。,101052,12,承认,adj,,05
4840,Experiment Group,,,,,,0,学生自己的问题向提出老师。,900010,13,,,,01
4840,Experiment Group,,,,,,0.01,农业专家相信天文学家可以退休物理学家。,900016,14,,,,01
4840,Experiment Group,,,,,,0.59,教授认识修了桌子的工人。,900020,15,,,,02
4840,Experiment Group,,25,,,short,0.67,美容师想知道房东为什么认为营养师吓唬了快餐店员。,125121,16,认为,adj,,12
4840,Experiment Group,,,,,,0.76,魏老师看到了看了报告的研究生。,900019,17,,,,01
4840,Experiment Group,,3,,,long,0.58,经理想知道厨师透露服务员接待了谁。,203082,18,透露,arg,,08
4840,Experiment Group,,30,,,short,0.67,舞蹈老师想知道实习生为什么承认歌手赞美了剧作家。,130051,19,承认,adj,,05
4840,Experiment Group,,,,,,1,冯阿姨瞧见了背着书包的中学生。,900017,20,,,,01
4840,Experiment Group,,24,,,long,0.48,仓库管理员想知道采购员抱怨保险代理人挖苦了谁。,224042,21,抱怨,arg,,04
4840,Experiment Group,,,,,,0,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,900007,22,,,,00
4840,Experiment Group,,29,,,short,0.48,编辑想知道法务顾问为什么抱怨杂技演员抚养了小女孩。,129041,23,抱怨,adj,,04
4840,Experiment Group,,22,,,short,0.56,顾问想知道外交官为什么说生物学家嘲讽了哲学家。,122141,24,说,adj,,14
4840,Experiment Group,,,,,,1,外科医生鼓励病人多锻炼身体。,900027,25,,,,02
4840,Experiment Group,,,,,,1,校长遇到了扛着箱子的维修员。,900018,26,,,,01
4840,Experiment Group,,,,,,0.95,顾问没注意到端着盘子的阿姨。,900023,27,,,,02
4840,Experiment Group,,2,,,short,0.76,法官想知道律师为什么透露警察审问了学生。,102081,28,透露,adj,,08
4840,Experiment Group,,10,,,short,0,导游想知道外国人为什么重申保安袭击了商贩。,110101,29,重申,adj,,10
4840,Experiment Group,,,,,,1,运动员的姐姐向老师请教了一个问题。,900026,30,,,,02
4840,Experiment Group,,27,,,long,0.85,法医想知道业务员承认罪犯谋害了谁。,227052,31,承认,arg,,05
4840,Experiment Group,,,,,,0,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,900005,32,,,,00
4840,Experiment Group,,26,,,long,0,制片人想知道健身教练认为化妆师为什么监视了调酒师。,126122,33,认为,adj,,12
4840,Experiment Group,,16,,,short,0,大学生想知道谁重申音乐老师夸赞了歌手。,216101,34,重申,arg,,10
4840,Experiment Group,,,,,,0,背着书包的中学生冯阿姨想了解蒋部长瞧见了为什么,900008,35,,,,00
4840,Experiment Group,,5,,,short,1,市长想知道谁说艺术家联系了毒枭。,205141,36,说,arg,,14
4840,Experiment Group,,,,,,1,广告商邀请客户参加在西餐厅举办的宴会。,900028,37,,,,02
4840,Experiment Group,,14,,,long,0.68,英语老师想知道工程师认为中学生举报了谁。,214122,38,认为,arg,,12
4840,Experiment Group,,13,,,long,0,服务员想知道售票员接受演说家为什么欺骗了建筑工人。,113062,39,接受,adj,,06
4840,Experiment Group,,,,,,0.67,部长没见过吃了包子的大学生。,900021,40,,,,02
4840,Experiment Group,,32,,,long,0.74,助手想知道军官说老师出卖了谁。,232142,41,说,arg,,14
4840,Experiment Group,,,,,,1,部门经理的好朋友向父母倾诉了自己的烦恼。,900025,42,,,,02
4840,Experiment Group,,18,,,long,0,船长想知道建筑师重申飞行员为什么责备了经济学家。,118102,43,重申,adj,,10
4840,Experiment Group,,,,,,0,领导自己的烦恼向倾诉朋友。,900009,44,,,,00
4840,Experiment Group,,8,,,long,0,侦探想知道售货员透露飞行员为什么羞辱了卡车司机。,108082,45,透露,adj,,08
4840,Experiment Group,,11,,,short,0,政客想知道医生为什么接受护士推倒了男孩。,111061,46,接受,adj,,06
4840,Experiment Group,,,,,,0.56,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,900006,47,,,,00
4840,Experiment Group,,,,,,0,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,900004,48,,,,00
4840,Experiment Group,,15,,,short,1,主持人想知道谁认为政府官员批评了总统候选人。,215121,49,认为,arg,,12
4840,Experiment Group,,,,,,0,拿着烤肠为什么的小姑娘李经理想要打听陈校长见到了,900003,50,,,,00
4840,Experiment Group,,19,,,long,0.03,经理想知道道士重申和尚夸奖了谁。,219102,51,重申,arg,,10
4840,Experiment Group,,4,,,long,0,教授想知道工程师说秘书为什么批评了运动员。,104142,52,说,adj,,14
4840,Experiment Group,,,,,,0,端着凉皮为什么的小伙子孙市长向人打听韩村长看到了,900002,53,,,,00
4840,Experiment Group,,9,,,short,1,将军想知道谁坚称士兵跟踪了总统。,209021,54,坚称,arg,,02
4840,Experiment Group,,6,,,long,0,检察官想知道教练员抱怨音乐家为什么开除了保镖。,106042,55,抱怨,adj,,04
4840,Experiment Group,,,,,,0,助理自己的缺点向指出经理。,900011,56,,,,01
4840,Experiment Group,,17,,,short,0,会计想知道谁接受编辑邀请了神父。,217061,57,接受,arg,,06
4840,Experiment Group,,7,,,short,0,村长想知道谁抱怨电工无视了领导。,207041,58,抱怨,arg,,04
4840,Experiment Group,,,,,,0,队员们自己的优势向隐瞒对手。,900012,59,,,,01
4840,Experiment Group,,23,,,long,0,园丁想知道水管工坚称焊工为什么训斥了清洁工。,123022,60,坚称,adj,,02
4840,Experiment Group,,,,,,1,保姆想知道老爷爷午饭到底吃了些什么。,900032,61,,,,03
4840,Experiment Group,,,,,,1,村长不想见买了卡车的村民。,900022,62,,,,02
4840,Experiment Group,,,,,,0,文艺评论家怀疑编辑可以偷懒教授。,900015,63,,,,01
4840,Experiment Group,,,,,,1,数学老师指导中学生们如何解决问题。,900031,64,,,,03
4811,Experiment Group,,,practice_good,practice_good,,0.77,,,0,,,0,
4811,Experiment Group,,,practice_bad,practice_bad,,0.17,,,0,,,0,
