unique_id,Lexicalization,wh_type,Verb,Length,Matrix,Emb_subj,Wh1,Emb_verb,Emb2_subj,Wh2,Emb2_verb,Emb2_object,sentence
203011,3,arg,说,short,经理想知道,厨师,为什么,说,服务员,,接待了,乞丐,经理想知道谁说服务员接待了乞丐。
203012,3,arg,说,long,经理想知道,厨师,,说,服务员,为什么,接待了,乞丐,经理想知道厨师说服务员接待了谁。
203021,3,arg,觉得,short,经理想知道,厨师,为什么,觉得,服务员,,接待了,乞丐,经理想知道谁觉得服务员接待了乞丐。
203022,3,arg,觉得,long,经理想知道,厨师,,觉得,服务员,为什么,接待了,乞丐,经理想知道厨师觉得服务员接待了谁。
203031,3,arg,希望,short,经理想知道,厨师,为什么,希望,服务员,,接待了,乞丐,经理想知道谁希望服务员接待了乞丐。
203032,3,arg,希望,long,经理想知道,厨师,,希望,服务员,为什么,接待了,乞丐,经理想知道厨师希望服务员接待了谁。
203041,3,arg,说明,short,经理想知道,厨师,为什么,说明,服务员,,接待了,乞丐,经理想知道谁说明服务员接待了乞丐。
203042,3,arg,说明,long,经理想知道,厨师,,说明,服务员,为什么,接待了,乞丐,经理想知道厨师说明服务员接待了谁。
203051,3,arg,想,short,经理想知道,厨师,为什么,想,服务员,,接待了,乞丐,经理想知道谁想服务员接待了乞丐。
203052,3,arg,想,long,经理想知道,厨师,,想,服务员,为什么,接待了,乞丐,经理想知道厨师想服务员接待了谁。
203061,3,arg,怕,short,经理想知道,厨师,为什么,怕,服务员,,接待了,乞丐,经理想知道谁怕服务员接待了乞丐。
203062,3,arg,怕,long,经理想知道,厨师,,怕,服务员,为什么,接待了,乞丐,经理想知道厨师怕服务员接待了谁。
203071,3,arg,喜欢,short,经理想知道,厨师,为什么,喜欢,服务员,,接待了,乞丐,经理想知道谁喜欢服务员接待了乞丐。
203072,3,arg,喜欢,long,经理想知道,厨师,,喜欢,服务员,为什么,接待了,乞丐,经理想知道厨师喜欢服务员接待了谁。
203081,3,arg,记得,short,经理想知道,厨师,为什么,记得,服务员,,接待了,乞丐,经理想知道谁记得服务员接待了乞丐。
203082,3,arg,记得,long,经理想知道,厨师,,记得,服务员,为什么,接待了,乞丐,经理想知道厨师记得服务员接待了谁。
203091,3,arg,猜,short,经理想知道,厨师,为什么,猜,服务员,,接待了,乞丐,经理想知道谁猜服务员接待了乞丐。
203092,3,arg,猜,long,经理想知道,厨师,,猜,服务员,为什么,接待了,乞丐,经理想知道厨师猜服务员接待了谁。
203101,3,arg,假装,short,经理想知道,厨师,为什么,假装,服务员,,接待了,乞丐,经理想知道谁假装服务员接待了乞丐。
203102,3,arg,假装,long,经理想知道,厨师,,假装,服务员,为什么,接待了,乞丐,经理想知道厨师假装服务员接待了谁。
203111,3,arg,害怕,short,经理想知道,厨师,为什么,害怕,服务员,,接待了,乞丐,经理想知道谁害怕服务员接待了乞丐。
203112,3,arg,害怕,long,经理想知道,厨师,,害怕,服务员,为什么,接待了,乞丐,经理想知道厨师害怕服务员接待了谁。
203121,3,arg,感觉,short,经理想知道,厨师,为什么,感觉,服务员,,接待了,乞丐,经理想知道谁感觉服务员接待了乞丐。
203122,3,arg,感觉,long,经理想知道,厨师,,感觉,服务员,为什么,接待了,乞丐,经理想知道厨师感觉服务员接待了谁。
203131,3,arg,认为,short,经理想知道,厨师,为什么,认为,服务员,,接待了,乞丐,经理想知道谁认为服务员接待了乞丐。
203132,3,arg,认为,long,经理想知道,厨师,,认为,服务员,为什么,接待了,乞丐,经理想知道厨师认为服务员接待了谁。
203141,3,arg,写,short,经理想知道,厨师,为什么,写,服务员,,接待了,乞丐,经理想知道谁写服务员接待了乞丐。
203142,3,arg,写,long,经理想知道,厨师,,写,服务员,为什么,接待了,乞丐,经理想知道厨师写服务员接待了谁。
204011,4,arg,说,short,教授想知道,工程师,为什么,说,秘书,,批评了,运动员,教授想知道谁说秘书批评了运动员。
204012,4,arg,说,long,教授想知道,工程师,,说,秘书,为什么,批评了,运动员,教授想知道工程师说秘书批评了谁。
204021,4,arg,觉得,short,教授想知道,工程师,为什么,觉得,秘书,,批评了,运动员,教授想知道谁觉得秘书批评了运动员。
204022,4,arg,觉得,long,教授想知道,工程师,,觉得,秘书,为什么,批评了,运动员,教授想知道工程师觉得秘书批评了谁。
204031,4,arg,希望,short,教授想知道,工程师,为什么,希望,秘书,,批评了,运动员,教授想知道谁希望秘书批评了运动员。
204032,4,arg,希望,long,教授想知道,工程师,,希望,秘书,为什么,批评了,运动员,教授想知道工程师希望秘书批评了谁。
204041,4,arg,说明,short,教授想知道,工程师,为什么,说明,秘书,,批评了,运动员,教授想知道谁说明秘书批评了运动员。
204042,4,arg,说明,long,教授想知道,工程师,,说明,秘书,为什么,批评了,运动员,教授想知道工程师说明秘书批评了谁。
204051,4,arg,想,short,教授想知道,工程师,为什么,想,秘书,,批评了,运动员,教授想知道谁想秘书批评了运动员。
204052,4,arg,想,long,教授想知道,工程师,,想,秘书,为什么,批评了,运动员,教授想知道工程师想秘书批评了谁。
204061,4,arg,怕,short,教授想知道,工程师,为什么,怕,秘书,,批评了,运动员,教授想知道谁怕秘书批评了运动员。
204062,4,arg,怕,long,教授想知道,工程师,,怕,秘书,为什么,批评了,运动员,教授想知道工程师怕秘书批评了谁。
204071,4,arg,喜欢,short,教授想知道,工程师,为什么,喜欢,秘书,,批评了,运动员,教授想知道谁喜欢秘书批评了运动员。
204072,4,arg,喜欢,long,教授想知道,工程师,,喜欢,秘书,为什么,批评了,运动员,教授想知道工程师喜欢秘书批评了谁。
204081,4,arg,记得,short,教授想知道,工程师,为什么,记得,秘书,,批评了,运动员,教授想知道谁记得秘书批评了运动员。
204082,4,arg,记得,long,教授想知道,工程师,,记得,秘书,为什么,批评了,运动员,教授想知道工程师记得秘书批评了谁。
204091,4,arg,猜,short,教授想知道,工程师,为什么,猜,秘书,,批评了,运动员,教授想知道谁猜秘书批评了运动员。
204092,4,arg,猜,long,教授想知道,工程师,,猜,秘书,为什么,批评了,运动员,教授想知道工程师猜秘书批评了谁。
204101,4,arg,假装,short,教授想知道,工程师,为什么,假装,秘书,,批评了,运动员,教授想知道谁假装秘书批评了运动员。
204102,4,arg,假装,long,教授想知道,工程师,,假装,秘书,为什么,批评了,运动员,教授想知道工程师假装秘书批评了谁。
204111,4,arg,害怕,short,教授想知道,工程师,为什么,害怕,秘书,,批评了,运动员,教授想知道谁害怕秘书批评了运动员。
204112,4,arg,害怕,long,教授想知道,工程师,,害怕,秘书,为什么,批评了,运动员,教授想知道工程师害怕秘书批评了谁。
204121,4,arg,感觉,short,教授想知道,工程师,为什么,感觉,秘书,,批评了,运动员,教授想知道谁感觉秘书批评了运动员。
204122,4,arg,感觉,long,教授想知道,工程师,,感觉,秘书,为什么,批评了,运动员,教授想知道工程师感觉秘书批评了谁。
204131,4,arg,认为,short,教授想知道,工程师,为什么,认为,秘书,,批评了,运动员,教授想知道谁认为秘书批评了运动员。
204132,4,arg,认为,long,教授想知道,工程师,,认为,秘书,为什么,批评了,运动员,教授想知道工程师认为秘书批评了谁。
204141,4,arg,写,short,教授想知道,工程师,为什么,写,秘书,,批评了,运动员,教授想知道谁写秘书批评了运动员。
204142,4,arg,写,long,教授想知道,工程师,,写,秘书,为什么,批评了,运动员,教授想知道工程师写秘书批评了谁。
205011,5,arg,说,short,市长想知道,议员,为什么,说,艺术家,,联系了,毒枭,市长想知道谁说艺术家联系了毒枭。
205012,5,arg,说,long,市长想知道,议员,,说,艺术家,为什么,联系了,毒枭,市长想知道议员说艺术家联系了谁。
205021,5,arg,觉得,short,市长想知道,议员,为什么,觉得,艺术家,,联系了,毒枭,市长想知道谁觉得艺术家联系了毒枭。
205022,5,arg,觉得,long,市长想知道,议员,,觉得,艺术家,为什么,联系了,毒枭,市长想知道议员觉得艺术家联系了谁。
205031,5,arg,希望,short,市长想知道,议员,为什么,希望,艺术家,,联系了,毒枭,市长想知道谁希望艺术家联系了毒枭。
205032,5,arg,希望,long,市长想知道,议员,,希望,艺术家,为什么,联系了,毒枭,市长想知道议员希望艺术家联系了谁。
205041,5,arg,说明,short,市长想知道,议员,为什么,说明,艺术家,,联系了,毒枭,市长想知道谁说明艺术家联系了毒枭。
205042,5,arg,说明,long,市长想知道,议员,,说明,艺术家,为什么,联系了,毒枭,市长想知道议员说明艺术家联系了谁。
205051,5,arg,想,short,市长想知道,议员,为什么,想,艺术家,,联系了,毒枭,市长想知道谁想艺术家联系了毒枭。
205052,5,arg,想,long,市长想知道,议员,,想,艺术家,为什么,联系了,毒枭,市长想知道议员想艺术家联系了谁。
205061,5,arg,怕,short,市长想知道,议员,为什么,怕,艺术家,,联系了,毒枭,市长想知道谁怕艺术家联系了毒枭。
205062,5,arg,怕,long,市长想知道,议员,,怕,艺术家,为什么,联系了,毒枭,市长想知道议员怕艺术家联系了谁。
205071,5,arg,喜欢,short,市长想知道,议员,为什么,喜欢,艺术家,,联系了,毒枭,市长想知道谁喜欢艺术家联系了毒枭。
205072,5,arg,喜欢,long,市长想知道,议员,,喜欢,艺术家,为什么,联系了,毒枭,市长想知道议员喜欢艺术家联系了谁。
205081,5,arg,记得,short,市长想知道,议员,为什么,记得,艺术家,,联系了,毒枭,市长想知道谁记得艺术家联系了毒枭。
205082,5,arg,记得,long,市长想知道,议员,,记得,艺术家,为什么,联系了,毒枭,市长想知道议员记得艺术家联系了谁。
205091,5,arg,猜,short,市长想知道,议员,为什么,猜,艺术家,,联系了,毒枭,市长想知道谁猜艺术家联系了毒枭。
205092,5,arg,猜,long,市长想知道,议员,,猜,艺术家,为什么,联系了,毒枭,市长想知道议员猜艺术家联系了谁。
205101,5,arg,假装,short,市长想知道,议员,为什么,假装,艺术家,,联系了,毒枭,市长想知道谁假装艺术家联系了毒枭。
205102,5,arg,假装,long,市长想知道,议员,,假装,艺术家,为什么,联系了,毒枭,市长想知道议员假装艺术家联系了谁。
205111,5,arg,害怕,short,市长想知道,议员,为什么,害怕,艺术家,,联系了,毒枭,市长想知道谁害怕艺术家联系了毒枭。
205112,5,arg,害怕,long,市长想知道,议员,,害怕,艺术家,为什么,联系了,毒枭,市长想知道议员害怕艺术家联系了谁。
205121,5,arg,感觉,short,市长想知道,议员,为什么,感觉,艺术家,,联系了,毒枭,市长想知道谁感觉艺术家联系了毒枭。
205122,5,arg,感觉,long,市长想知道,议员,,感觉,艺术家,为什么,联系了,毒枭,市长想知道议员感觉艺术家联系了谁。
205131,5,arg,认为,short,市长想知道,议员,为什么,认为,艺术家,,联系了,毒枭,市长想知道谁认为艺术家联系了毒枭。
205132,5,arg,认为,long,市长想知道,议员,,认为,艺术家,为什么,联系了,毒枭,市长想知道议员认为艺术家联系了谁。
205141,5,arg,写,short,市长想知道,议员,为什么,写,艺术家,,联系了,毒枭,市长想知道谁写艺术家联系了毒枭。
205142,5,arg,写,long,市长想知道,议员,,写,艺术家,为什么,联系了,毒枭,市长想知道议员写艺术家联系了谁。
206011,6,arg,说,short,检察官想知道,教练员,为什么,说,音乐家,,开除了,保镖,检察官想知道谁说音乐家开除了保镖。
